id,college,branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
978,"E171 Brindavan College of Engineering Yelahanka, Bangalore",IO,75080,999999999,115441,77848,119140,999999999,76378,999999999,999999999,74879,999999999,999999999,76573,999999999,999999999,74676,999999999,93546,143061,999999999,999999999,999999999,999999999,999999999
979,"E171 Brindavan College of Engineering Yelahanka, Bangalore",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
980,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
981,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",CS,53857,999999999,999999999,52896,999999999,62187,59824,999999999,999999999,47629,999999999,999999999,49302,999999999,55867,46272,60672,50043,92874,138229,95949,56575,999999999,64076
982,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",EC,999999999,117344,999999999,72106,999999999,78239,79621,999999999,999999999,69856,999999999,999999999,70261,999999999,999999999,69758,79115,72850,134369,999999999,148169,96541,999999999,999999999
983,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",EE,999999999,999999999,999999999,97396,172920,999999999,120654,999999999,999999999,96468,999999999,999999999,93083,999999999,999999999,91505,100086,101325,154316,999999999,999999999,999999999,999999999,999999999
984,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",IE,57687,999999999,999999999,60596,999999999,69145,68726,999999999,999999999,54360,999999999,999999999,57288,83404,999999999,53647,999999999,56175,113749,999999999,150843,999999999,999999999,999999999
985,"E172 R.R.Institute of Technology Chikkabanavara, Bangalore",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
986,E173 Sai Vidya Institute of Technology Bangalore,CA,58318,999999999,87622,58552,95440,83870,66337,999999999,114202,49029,92793,999999999,52302,999999999,999999999,46671,71141,59577,121675,999999999,154361,68770,999999999,999999999
987,E173 Sai Vidya Institute of Technology Bangalore,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,156633,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
988,E173 Sai Vidya Institute of Technology Bangalore,CS,25027,999999999,44132,25795,999999999,30145,44212,999999999,999999999,26295,999999999,29161,26168,37937,999999999,24733,27661,27444,66164,999999999,102017,61368,999999999,999999999
989,E173 Sai Vidya Institute of Technology Bangalore,DS,74010,999999999,999999999,58939,999999999,78807,58384,999999999,999999999,53299,999999999,999999999,59531,999999999,65135,50076,62106,56405,141033,999999999,999999999,60759,999999999,999999999
990,E173 Sai Vidya Institute of Technology Bangalore,EC,66642,117853,999999999,64224,999999999,69827,91533,999999999,999999999,57924,999999999,999999999,60536,999999999,999999999,57827,66361,65300,140893,999999999,999999999,82706,999999999,97169
991,E173 Sai Vidya Institute of Technology Bangalore,IE,34499,999999999,999999999,39941,999999999,48043,56625,999999999,999999999,34615,999999999,999999999,35615,999999999,40663,34277,41378,36327,111423,999999999,126554,65368,999999999,999999999
992,E173 Sai Vidya Institute of Technology Bangalore,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168942,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
993,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,163084,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
994,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",CS,74278,999999999,999999999,72989,999999999,78018,71778,999999999,999999999,69093,999999999,75402,70294,999999999,75971,69028,73546,74656,122270,146438,145955,76600,999999999,999999999
995,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",EC,999999999,999999999,999999999,83621,999999999,999999999,113189,999999999,999999999,999999999,999999999,999999999,999999999,91646,999999999,78927,999999999,82198,144339,999999999,999999999,101255,999999999,999999999
996,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",EE,999999999,999999999,138085,104711,143074,999999999,999999999,999999999,999999999,103619,999999999,999999999,999999999,999999999,999999999,100888,999999999,105155,154621,999999999,999999999,118499,999999999,999999999
997,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",IE,85207,999999999,999999999,80818,999999999,90423,85663,999999999,129170,78368,999999999,999999999,83282,999999999,999999999,76886,85006,82312,136463,999999999,157605,999999999,999999999,999999999
998,"E174 Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of Engineering Bangalore Rural -Dist,",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
999,E175 S.G.Balekundri Institute of Technology  Belgaum,AD,75631,999999999,999999999,63016,999999999,77981,66418,999999999,999999999,71995,999999999,999999999,57818,999999999,999999999,57769,63789,74746,126931,139157,999999999,999999999,999999999,999999999
1000,E175 S.G.Balekundri Institute of Technology  Belgaum,CB,999999999,999999999,999999999,80102,999999999,100484,70976,999999999,999999999,82746,999999999,999999999,70505,999999999,999999999,69535,72795,77381,141547,999999999,999999999,96302,999999999,999999999
1001,E175 S.G.Balekundri Institute of Technology  Belgaum,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,165851,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1002,E175 S.G.Balekundri Institute of Technology  Belgaum,CS,53534,999999999,999999999,49978,52564,55682,52638,999999999,54214,53251,999999999,999999999,42155,999999999,46282,41600,42171,46125,93861,113647,106028,54420,999999999,999999999
1003,E175 S.G.Balekundri Institute of Technology  Belgaum,EC,70194,82697,999999999,63585,999999999,69795,56551,999999999,999999999,61700,999999999,75633,56508,999999999,59517,55505,56105,58782,131445,999999999,145654,65396,999999999,999999999
1004,E175 S.G.Balekundri Institute of Technology  Belgaum,EE,111008,999999999,999999999,91934,101434,116769,999999999,999999999,999999999,118495,999999999,999999999,87658,999999999,999999999,85221,999999999,100624,150864,999999999,999999999,114779,999999999,999999999
1005,E175 S.G.Balekundri Institute of Technology  Belgaum,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,140457,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1006,E176 Navodaya Institute of Technology  Raihcur,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,169621,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1007,E176 Navodaya Institute of Technology  Raihcur,CS,999999999,999999999,999999999,61059,999999999,999999999,999999999,999999999,999999999,59485,999999999,999999999,999999999,999999999,999999999,41573,62739,63718,94284,999999999,127999,999999999,999999999,999999999
1008,E176 Navodaya Institute of Technology  Raihcur,EC,999999999,999999999,999999999,93510,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,93830,999999999,94799,87213,999999999,999999999,126191,999999999,999999999,999999999,999999999,999999999
1009,E176 Navodaya Institute of Technology  Raihcur,EE,140577,999999999,999999999,170722,999999999,999999999,999999999,999999999,999999999,155921,999999999,999999999,154609,999999999,999999999,137722,999999999,151277,169951,999999999,999999999,999999999,999999999,999999999
1010,E176 Navodaya Institute of Technology  Raihcur,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1011,E177 Rajeev Institute of Technology  Hassan,CA,94332,999999999,999999999,78516,999999999,999999999,75547,999999999,999999999,66104,999999999,999999999,74307,999999999,101856,65383,94451,79937,119404,999999999,999999999,999999999,999999999,999999999
1012,E177 Rajeev Institute of Technology  Hassan,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172924,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1013,E177 Rajeev Institute of Technology  Hassan,CS,52893,999999999,999999999,52067,999999999,58062,44021,999999999,93569,44586,999999999,999999999,45120,999999999,49398,42991,54186,48716,78542,110605,94091,68671,999999999,999999999
1014,E177 Rajeev Institute of Technology  Hassan,EC,72092,999999999,999999999,66593,999999999,79923,62584,999999999,999999999,62663,999999999,999999999,999999999,999999999,999999999,59035,999999999,62517,97465,999999999,127815,82455,999999999,999999999
1015,E177 Rajeev Institute of Technology  Hassan,EE,141227,999999999,999999999,93457,129123,166776,105882,999999999,999999999,999999999,999999999,999999999,97578,999999999,999999999,88339,999999999,91512,148937,999999999,999999999,999999999,999999999,999999999
1016,E177 Rajeev Institute of Technology  Hassan,IE,65345,999999999,999999999,54231,999999999,69419,999999999,999999999,999999999,53940,999999999,999999999,58550,999999999,999999999,53601,73948,57647,94897,999999999,122517,93084,999999999,999999999
1017,E177 Rajeev Institute of Technology  Hassan,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,113191,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1018,E178 The National Institute of Engineering(NORTH CAMPUS)  Mysore,CA,10283,999999999,999999999,11049,999999999,999999999,8521,999999999,19383,7539,999999999,999999999,6372,999999999,999999999,6289,13379,8873,39068,999999999,999999999,999999999,999999999,999999999
1019,E178 The National Institute of Engineering(NORTH CAMPUS)  Mysore,CS,6940,999999999,13634,7360,13182,8807,7017,999999999,999999999,5441,19971,7380,5039,999999999,7395,4794,10592,6743,20154,24780,34383,7963,999999999,999999999
1020,E178 The National Institute of Engineering(NORTH CAMPUS)  Mysore,IE,10513,999999999,13972,9437,16236,11085,11475,999999999,999999999,7587,999999999,8966,8317,18853,9204,7352,14944,8933,33093,55301,45207,12858,999999999,999999999
1021,E180 Bearys Institute of Technology Mangalore,AD,94051,999999999,999999999,111119,999999999,117900,95496,999999999,999999999,102710,999999999,999999999,999999999,999999999,999999999,93841,122976,99694,173250,999999999,999999999,104530,999999999,999999999
1022,E180 Bearys Institute of Technology Mangalore,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173026,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1023,E180 Bearys Institute of Technology Mangalore,CS,999999999,999999999,999999999,77098,999999999,999999999,72235,999999999,999999999,999999999,999999999,999999999,73977,999999999,84845,71876,999999999,83442,128396,999999999,999999999,999999999,96158,999999999
1024,E180 Bearys Institute of Technology Mangalore,EC,999999999,999999999,132356,109025,999999999,999999999,113362,999999999,999999999,999999999,999999999,999999999,105274,999999999,999999999,104217,999999999,113315,152514,153253,999999999,106258,999999999,999999999
1025,E180 Bearys Institute of Technology Mangalore,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,154801,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1026,E183 Sha-Shib College of Engineering Chickballapur,AE,138253,999999999,999999999,140841,999999999,144227,122891,999999999,999999999,138506,999999999,999999999,123588,999999999,999999999,121029,131302,139444,163868,999999999,168933,999999999,999999999,999999999
1027,E183 Sha-Shib College of Engineering Chickballapur,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167602,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1028,E183 Sha-Shib College of Engineering Chickballapur,CS,999999999,999999999,999999999,74824,999999999,999999999,74959,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,74799,999999999,75799,89066,999999999,999999999,94484,142014,999999999
1029,E183 Sha-Shib College of Engineering Chickballapur,EC,999999999,999999999,999999999,100928,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,98051,999999999,999999999,96205,999999999,999999999,170717,999999999,999999999,119518,999999999,139855
1030,E183 Sha-Shib College of Engineering Chickballapur,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1031,E184 C Byre Gowda Institute of Technology  Kolar,AI,100285,999999999,999999999,100403,127767,999999999,106222,999999999,999999999,97008,999999999,104922,99027,999999999,999999999,95488,116776,102073,139073,999999999,999999999,999999999,999999999,999999999
1032,E184 C Byre Gowda Institute of Technology  Kolar,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173856,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1033,E184 C Byre Gowda Institute of Technology  Kolar,CS,99110,999999999,104191,90737,91597,94003,94133,999999999,999999999,79795,999999999,999999999,84096,999999999,87501,79517,81284,87274,115529,125293,125481,99140,999999999,137458
1034,E184 C Byre Gowda Institute of Technology  Kolar,EC,105267,999999999,999999999,116018,999999999,121594,111019,999999999,999999999,105298,999999999,111152,108472,999999999,120683,102977,105480,109392,148665,999999999,165893,121286,999999999,999999999
1035,E184 C Byre Gowda Institute of Technology  Kolar,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,113132,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1036,E185 Angadi Institute of Technology and Management  Belgaum,AD,80014,999999999,999999999,80017,999999999,89067,67349,999999999,999999999,92420,999999999,116044,68344,999999999,999999999,66375,66495,78503,126531,999999999,999999999,999999999,999999999,999999999
1037,E185 Angadi Institute of Technology and Management  Belgaum,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,168388,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1038,E185 Angadi Institute of Technology and Management  Belgaum,CS,52240,63546,64301,48659,54557,50919,51331,999999999,66228,49869,999999999,999999999,45828,999999999,51223,45260,46329,49889,89520,999999999,95389,51733,999999999,999999999
1039,E185 Angadi Institute of Technology and Management  Belgaum,EC,72061,999999999,999999999,61750,999999999,66058,66824,999999999,999999999,61654,74489,999999999,57490,999999999,999999999,55156,999999999,59141,123917,999999999,150007,999999999,999999999,999999999
1040,E185 Angadi Institute of Technology and Management  Belgaum,EE,999999999,999999999,999999999,77342,999999999,999999999,999999999,999999999,999999999,77613,999999999,999999999,999999999,999999999,999999999,76742,83962,83687,122631,999999999,999999999,128658,999999999,999999999
1041,E185 Angadi Institute of Technology and Management  Belgaum,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,140797,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1042,E185 Angadi Institute of Technology and Management  Belgaum,RA,999999999,999999999,999999999,100092,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,104091,999999999,999999999,96934,999999999,108417,159334,999999999,999999999,140953,999999999,999999999
1043,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",AE,93110,999999999,120269,101100,999999999,108185,96495,999999999,999999999,92521,999999999,999999999,97355,999999999,102665,90539,97359,98472,138904,158586,999999999,101394,999999999,999999999
1044,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",BM,119330,999999999,999999999,117882,999999999,999999999,97723,999999999,999999999,101861,999999999,999999999,95225,999999999,999999999,88361,999999999,102902,156160,999999999,999999999,999999999,999999999,999999999
1045,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",CS,41690,999999999,65574,46553,54796,52870,49556,999999999,999999999,41506,999999999,46024,46210,999999999,47729,41052,46857,45012,98771,130543,139194,67999,999999999,999999999
1046,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",CY,68109,999999999,999999999,69511,127464,999999999,84234,999999999,117109,63303,999999999,85702,61035,999999999,999999999,60467,999999999,77251,135058,999999999,999999999,999999999,999999999,999999999
1047,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",DS,70617,999999999,999999999,63676,999999999,90091,77189,999999999,999999999,61437,999999999,999999999,60678,75490,999999999,59492,999999999,75593,124203,999999999,159425,92734,999999999,999999999
1048,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",EC,77082,999999999,999999999,70104,999999999,72794,79078,999999999,999999999,63779,999999999,999999999,999999999,999999999,999999999,62116,63271,63630,121166,999999999,149339,93129,999999999,999999999
1049,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,160817,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1050,"E186 ACS College of Engineering Kengeri Hobli,Bangalore",SE,90781,999999999,999999999,90904,999999999,999999999,82424,999999999,999999999,87934,999999999,999999999,78719,999999999,999999999,78640,93248,116857,126968,999999999,999999999,108376,999999999,999999999
1051,E188 Vijaya Vittala Institute of Technology  Bangalore,AI,84708,999999999,999999999,87351,999999999,999999999,85079,999999999,999999999,82192,999999999,999999999,83816,999999999,93229,81991,95677,90441,138139,999999999,999999999,999999999,999999999,999999999
1052,E188 Vijaya Vittala Institute of Technology  Bangalore,CA,92815,163619,999999999,88097,999999999,109841,999999999,999999999,999999999,999999999,999999999,999999999,79843,999999999,999999999,79500,999999999,93783,138585,999999999,999999999,110168,999999999,999999999
1053,E188 Vijaya Vittala Institute of Technology  Bangalore,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,164791,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1054,E188 Vijaya Vittala Institute of Technology  Bangalore,CS,64957,999999999,999999999,63858,74289,75209,63795,999999999,999999999,63590,999999999,999999999,63258,999999999,999999999,59656,999999999,63956,111949,999999999,125809,73913,999999999,999999999
1055,E188 Vijaya Vittala Institute of Technology  Bangalore,EC,92821,999999999,999999999,87232,999999999,99471,85180,999999999,999999999,84531,999999999,999999999,87108,999999999,999999999,83211,93763,88204,137600,999999999,999999999,999999999,999999999,999999999
1056,E188 Vijaya Vittala Institute of Technology  Bangalore,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1057,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",AD,86903,999999999,999999999,68775,999999999,88081,76814,999999999,999999999,63572,999999999,999999999,76465,999999999,999999999,62871,88234,76827,155162,999999999,999999999,999999999,999999999,999999999
1058,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",AI,999999999,999999999,999999999,64441,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,52941,92000,76933,161846,999999999,999999999,87291,999999999,999999999
1059,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,167795,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1060,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",CS,84298,999999999,90595,59229,999999999,68956,45981,90033,999999999,39902,999999999,999999999,46367,999999999,55115,39493,42553,50772,109734,999999999,123647,60100,999999999,999999999
1061,"E189 Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",EC,72961,999999999,999999999,65189,97083,76307,72174,999999999,999999999,63384,999999999,999999999,63931,999999999,999999999,57392,999999999,62623,137984,999999999,147280,999999999,999999999,999999999
1062,E191 Akshaya Institute of Technology  Tumkur,CE,999999999,999999999,999999999,124000,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,109695,999999999,114448,116091,999999999,999999999,111579,999999999,999999999
1063,E191 Akshaya Institute of Technology  Tumkur,CS,70597,999999999,74429,73944,999999999,75595,70684,999999999,999999999,66923,999999999,999999999,68931,999999999,76469,66566,67565,70570,93860,102301,108241,69956,999999999,999999999
1064,E191 Akshaya Institute of Technology  Tumkur,EA,139911,999999999,999999999,109549,999999999,999999999,999999999,999999999,999999999,108649,999999999,999999999,999999999,999999999,999999999,103855,104207,116309,117942,999999999,999999999,999999999,999999999,999999999
1065,E191 Akshaya Institute of Technology  Tumkur,EC,83827,999999999,999999999,91308,999999999,93877,92547,999999999,999999999,82568,999999999,999999999,83069,999999999,999999999,81681,89395,85660,101742,999999999,999999999,999999999,999999999,999999999
1066,E191 Akshaya Institute of Technology  Tumkur,IE,89699,999999999,999999999,85252,999999999,88500,85906,999999999,999999999,78271,999999999,999999999,79037,999999999,999999999,77494,79953,78928,101675,999999999,114935,999999999,999999999,999999999
1067,E191 Akshaya Institute of Technology  Tumkur,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,155269,999999999,163575,155834,999999999,999999999,161755,999999999,999999999
1068,E191 Akshaya Institute of Technology  Tumkur,SA,999999999,999999999,999999999,152118,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,166714,999999999,999999999,151208,999999999,161065,155584,999999999,165236,999999999,999999999,999999999
1069,"E193 Srinivas University Mukka, Suratkal, Mangalore",AI,95454,999999999,999999999,106220,999999999,107734,94377,999999999,153749,98912,999999999,999999999,94255,999999999,999999999,89178,95105,95611,172698,999999999,999999999,94878,999999999,999999999
1070,"E193 Srinivas University Mukka, Suratkal, Mangalore",CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,171139,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1071,"E193 Srinivas University Mukka, Suratkal, Mangalore",CS,75359,999999999,87263,75162,78622,75295,68218,999999999,999999999,70968,83723,999999999,65939,999999999,78839,62407,67166,69099,124856,999999999,156295,87649,999999999,999999999
1072,"E193 Srinivas University Mukka, Suratkal, Mangalore",EC,999999999,999999999,999999999,90831,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,85213,999999999,999999999,80234,100158,84161,134808,999999999,999999999,80377,999999999,999999999
1073,"E193 Srinivas University Mukka, Suratkal, Mangalore",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173169,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1074,E194 Government Engineering College  KARWAR,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170835,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1075,E194 Government Engineering College  KARWAR,CS,60295,999999999,999999999,61844,999999999,64903,65990,999999999,999999999,60382,999999999,62971,56516,999999999,57800,49995,51018,54807,82237,86388,100772,53971,999999999,999999999
1076,E194 Government Engineering College  KARWAR,EC,84674,999999999,999999999,89227,999999999,90251,88317,999999999,149494,81712,999999999,999999999,84703,999999999,999999999,81580,82495,85344,138233,141818,149716,104030,999999999,999999999
1077,E194 Government Engineering College  KARWAR,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,172212,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1078,"E196 Jain College of Engineering Machche,Belgaum",CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,174180,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1079,"E196 Jain College of Engineering Machche,Belgaum",CS,27075,999999999,999999999,29419,999999999,34925,27044,999999999,999999999,32250,999999999,36805,24797,999999999,26760,23820,24443,25973,68873,82930,73740,41920,999999999,999999999
1080,"E196 Jain College of Engineering Machche,Belgaum",EC,48199,999999999,999999999,46915,51424,49837,39529,999999999,42977,45889,999999999,999999999,40349,999999999,44121,36965,39237,42817,110353,113824,142177,77220,999999999,117490
1081,"E196 Jain College of Engineering Machche,Belgaum",EE,89198,999999999,110563,71653,999999999,83367,73077,999999999,999999999,70102,999999999,999999999,999999999,999999999,999999999,67357,71677,73895,138716,999999999,999999999,95605,999999999,999999999
1082,"E196 Jain College of Engineering Machche,Belgaum",ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,170500,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1083,E197 Veerappa Nisty Engineering College Yadigir Dist,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,160776,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1084,E197 Veerappa Nisty Engineering College Yadigir Dist,CS,999999999,999999999,999999999,83200,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,82225,999999999,999999999,78400,78429,79848,95200,999999999,999999999,999999999,999999999,999999999
1085,E197 Veerappa Nisty Engineering College Yadigir Dist,EC,999999999,999999999,999999999,999999999,999999999,119994,130856,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,96454,999999999,999999999,999999999,999999999,999999999,127312,999999999,999999999
1086,E197 Veerappa Nisty Engineering College Yadigir Dist,EE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,173833,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1087,E197 Veerappa Nisty Engineering College Yadigir Dist,ME,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1088,E198 Sharnbasva University College for Women(Formerly Godutai)  Gulbarga,AI,102117,999999999,999999999,73618,999999999,76085,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,64121,999999999,999999999,101385,999999999,999999999,98102,999999999,999999999
1089,E198 Sharnbasva University College for Women(Formerly Godutai)  Gulbarga,CE,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,148955,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999
1090,E198 Sharnbasva University College for Women(Formerly Godutai)  Gulbarga,CS,999999999,999999999,59101,41072,999999999,999999999,51465,999999999,999999999,999999999,999999999,999999999,42872,999999999,999999999,38112,999999999,54775,69754,110025,999999999,999999999,999999999,999999999
1091,E198 Sharnbasva University College for Women(Formerly Godutai)  Gulbarga,EC,999999999,999999999,999999999,93915,999999999,128430,101997,999999999,999999999,999999999,999999999,999999999,69401,999999999,999999999,66897,80786,67526,95191,160317,140268,999999999,999999999,999999999
